Budget,Runtime,Popularity,Vote_Average,Vote_Count,Genres,Revenue,Release_Year,Release_Month,Release_Quarter,Revenue_Log,Budget_Log
1000000.0,93.0,9.769134,6.4,232.0,Comedy,2963902.0,2013,8,3,14.902017538816722,13.815511557963774
12000000.0,123.0,11.213913,7.8,2140.0,Comedy,87100449.0,2013,8,3,18.2825726082847,16.300417291085605
18000000.0,141.0,4.19356,6.5,91.0,Romance,62000000.0,2013,8,3,17.9426449591384,16.705882371415992
27220000.0,105.0,12.388833,6.1,473.0,Thriller,5496951.0,2013,7,3,15.519704314769017,17.119462591925288
11000000.0,94.0,9.003792,4.9,229.0,Action,3639345.0,2013,9,3,15.107314553140606,16.213405921671733
50.0,98.0,0.825042,7.8,5.0,Action,83.0,1995,10,4,4.430816798843313,3.9318256327243257
16000000.0,120.0,4.136356,6.4,49.0,Action,11301649.0,2009,6,2,16.240459290722136,16.588099342704055
16000000.0,100.0,12.260159,6.1,296.0,Drama,318982.0,2013,4,2,12.672893088810888,16.588099342704055
5500000.0,115.0,6.507895,7.5,210.0,Comedy,99067206.0,2013,7,3,18.411309036364464,15.520258832020865
18000000.0,90.0,13.224288,4.9,248.0,Action,10501938.0,2013,8,3,16.167070464745628,16.705882371415992
105000000.0,91.0,18.50194,7.3,5879.0,Science Fiction,716392705.0,2013,9,3,20.38973904663613,18.46947091764561
11000000.0,93.0,10.841891,6.7,688.0,Drama,7847000.0,2013,9,3,15.87564197854684,16.213405921671733
46000000.0,153.0,11.96262,7.9,3183.0,Drama,122126687.0,2013,9,3,18.620569490135487,17.6441519761925
22000000.0,116.0,6.760321,6.5,731.0,Thriller,15400000.0,2013,12,4,16.54987813231892,16.906553056777135
4900000.0,97.0,8.076305,6.6,192.0,Comedy,2159041.0,2013,8,3,14.5851751627584,15.404745967162468
38000000.0,123.0,10.63552,7.7,2310.0,Drama,90247624.0,2013,9,3,18.318067839041525,17.453096744006448
30000000.0,111.0,8.047735,6.1,1052.0,Crime,36894225.0,2013,9,3,17.42356561980219,17.216707972959764
1500000.0,104.0,7.081404,5.5,348.0,Comedy,3566225.0,2013,7,3,15.087018451729053,14.220976332738882
5500000.0,140.0,1.250293,4.6,8.0,Comedy,47000000.0,2013,9,3,17.665658180950928,15.520258832020865
20000000.0,110.0,5.0739,5.9,89.0,Music,16549477.0,2013,9,3,16.621865118504427,16.811242881518265
11000000.0,82.0,1.305774,6.1,12.0,Comedy,1659542.0,1992,9,3,14.322052821225574,16.213405921671733
12000000.0,115.0,11.160699,7.4,648.0,Drama,17654912.0,2013,9,3,16.686524659549985,16.300417291085605
18000000.0,93.0,5.229975,6.7,86.0,Music,7972967.0,2013,9,3,15.891567377930862,16.705882371415992
7100000.0,144.0,2.78114,6.9,43.0,Crime,18000000.0,2013,2,1,16.705882371415992,15.775605482856605
30000000.0,91.0,8.864607,5.5,547.0,Crime,62616646.0,2013,9,3,17.952541727235708,17.216707972959764
4300000.0,179.0,4.938148,7.2,1114.0,Romance,10165694.0,2013,10,4,16.134529374571574,15.274125813221904
10000000.0,94.0,6.71518,5.8,128.0,History,653651.0,2013,10,4,13.390330378726777,16.118095750958314
1052753.0,120.0,2.934298,6.2,32.0,Action,466088.0,2013,5,2,13.052131881996527,13.866920145589503
78000000.0,95.0,14.412061,6.4,936.0,Animation,248384621.0,2013,9,3,19.330488997894644,18.17221939747438
55000000.0,134.0,13.776068,7.6,2495.0,Action,95000000.0,2013,10,4,18.36938746009113,17.822843761378564
12000000.0,107.0,9.251084,5.3,642.0,Action,15008161.0,2013,9,3,16.524104744412956,16.300417291085605
5000000.0,97.0,14.970485,6.8,628.0,Crime,9114264.0,2013,9,3,16.02535132652985,15.424948670398354
15000000.0,150.0,0.758985,2.6,5.0,Action,3250000.0,2008,10,4,14.99416586199818,16.52356082573315
8500000.0,96.0,5.590678,5.6,87.0,Comedy,22456509.0,2013,9,3,16.927091107845406,15.955576839107596
100000.0,86.0,8.328705,5.5,94.0,Horror,95000.0,2012,5,2,11.461642696843066,11.51293546492023
50000000.0,115.0,14.191611,6.7,1688.0,Action,122915111.0,2013,10,4,18.627004528734613,17.72753358339242
30000000.0,100.0,18.399055,5.8,1505.0,Drama,82394288.0,2013,10,4,18.227026684225343,17.216707972959764
28000000.0,128.0,10.850442,5.7,368.0,Drama,8555008.0,2013,10,4,15.962027517324243,17.147715103853763
25000000.0,117.0,14.723646,5.0,724.0,Thriller,71009334.0,2013,10,4,18.07832190523624,17.034386422832473
20000000.0,134.0,30.316249,7.9,3787.0,Drama,187000000.0,2013,10,4,19.046619180166456,16.811242881518265
9000000.0,106.0,12.74965,6.6,679.0,Action,6108720.0,2013,10,4,15.625227980266509,16.012735246411598
110000000.0,114.0,12.500305,6.6,2354.0,Science Fiction,125537191.0,2013,10,4,18.648112623230556,18.5159909328476
15000000.0,92.0,8.000867,6.0,688.0,Comedy,151831537.0,2013,10,4,18.838282161557444,16.52356082573315
170000000.0,112.0,34.905447,6.8,4873.0,Action,644571402.0,2013,10,4,20.28409616241487,18.951309000896888
5000000.0,117.0,14.785719,7.9,2973.0,Drama,55198285.0,2013,9,3,17.826442460040603,15.424948670398354
103000.0,104.0,5.194433,6.9,92.0,Drama,3623330.0,2012,9,3,15.102904326454833,11.542493975902508
55000000.0,91.0,7.713231,5.7,259.0,Animation,110000000.0,2013,10,4,18.5159909328476,17.822843761378564
28000000.0,105.0,9.157369,6.4,813.0,Comedy,134402450.0,2013,10,4,18.71634922249418,17.147715103853763
12000000.0,98.0,6.927182,7.4,588.0,Drama,100129872.0,2013,11,4,18.42197863133204,16.300417291085605
17000000.0,123.0,6.102021,6.7,110.0,Comedy,71625195.0,2013,11,4,18.08695746947013,16.648723960844016
2159280.0,80.0,8.651053,7.1,262.0,Drama,15298355.0,2013,10,4,16.543255929609,14.585285853876337
130000000.0,146.0,25.309139,7.4,6656.0,Adventure,847423452.0,2013,11,4,20.557711072195744,18.683045016112164
250000000.0,161.0,20.644776,7.6,4633.0,Adventure,958400000.0,2013,12,4,20.680775786368866,19.33697147982652
175000000.0,119.0,14.88937,5.9,1357.0,Drama,150962475.0,2013,12,4,18.832541860585877,18.980296537602072
26000000.0,105.0,13.548808,6.2,561.0,Comedy,51164106.0,2013,10,4,17.750548809013438,17.073607134447293
13000000.0,127.0,5.849716,6.9,142.0,Drama,18295.0,2012,9,3,9.814437735702617,16.380459992348886
150000000.0,102.0,24.248243,7.3,5440.0,Animation,1274219009.0,2013,11,4,20.96559928670034,18.826145858727198
11000000.0,105.0,10.838063,7.2,845.0,Drama,32935319.0,2013,10,4,17.310056196117213,16.213405921671733
100000000.0,180.0,16.382422,7.9,6768.0,Crime,392000694.0,2013,12,4,19.78677417071235,18.420680753952364
22000000.0,100.0,9.896704,6.4,898.0,Action,43058898.0,2013,11,4,17.578079480600074,16.906553056777135
35000000.0,141.0,11.318079,6.5,225.0,Drama,27330000.0,2013,12,4,17.123495594494077,17.370858648025116
25000000.0,121.0,6.954296,6.9,497.0,Comedy,74188937.0,2013,12,4,18.1221256134656,17.034386422832473
110000.0,165.0,1.104156,6.9,6.0,Fantasy,270000.0,2013,3,1,12.506180941677357,11.608244735642321
7000000.0,95.0,5.799861,6.0,71.0,Western,6147.0,2013,1,1,8.723882104658486,15.76142084987672
40000000.0,138.0,16.478036,6.8,2868.0,Drama,251171807.0,2013,12,4,19.341647756960775,17.50439003707821
90000000.0,114.0,8.684892,7.0,3213.0,Adventure,188133322.0,2013,12,4,19.052661434349236,18.31532023940565
23000000.0,126.0,13.829515,7.9,4215.0,Romance,47351251.0,2013,12,4,17.67310381864067,16.951004817371683
40000000.0,121.0,10.855502,7.4,1549.0,Action,149295601.0,2013,12,4,18.821438804607354,17.50439003707821
35000000.0,125.0,15.130888,7.3,1256.0,Comedy,112544580.0,2013,11,4,18.538859976667883,17.370858648025116
90000000.0,110.0,3.394928,5.3,52.0,Fantasy,16178959.0,2010,11,4,16.59922219064373,18.31532023940565
5000000.0,95.0,1.740242,4.8,14.0,Drama,388.0,2013,11,4,5.963579343618446,15.424948670398354
30000000.0,104.0,7.882353,5.9,632.0,Drama,4861022.0,2013,11,4,15.39675946755312,17.216707972959764
1.0,73.0,0.230075,6.0,3.0,Comedy,2755584.0,2012,3,1,14.829140319225774,0.6931471805599453
50000000.0,119.0,7.600751,6.0,940.0,Comedy,173649015.0,2013,12,4,18.972546670567613,17.72753358339242
39200000.0,126.0,14.131906,6.7,2910.0,Action,86758912.0,2013,8,3,18.27864371502934,17.484187330270895
4620000.0,115.0,0.546165,5.0,6.0,Drama,2395000.0,2012,11,4,14.6888942063636,15.345905479508115
14000000.0,87.0,6.891823,5.5,139.0,Comedy,11417362.0,2012,10,4,16.25064582484515,16.454567959008102
32000000.0,155.0,13.332387,7.2,365.0,Adventure,57284237.0,2013,12,4,17.863536065309898,17.281246492014
7200000.0,99.0,5.553737,6.3,23.0,Adventure,2300000.0,1987,7,3,14.648420115681892,15.789591722875162
1800000.0,93.0,0.474578,5.6,8.0,Action,532269.0,2013,1,1,13.184906158376668,14.403297778421795
40000000.0,113.0,11.655588,6.0,437.0,Comedy,44907260.0,2013,12,4,17.620110054560083,17.50439003707821
1500000.0,124.0,3.106495,6.2,53.0,Action,12000000.0,2004,8,3,16.300417291085605,14.220976332738882
5000000.0,84.0,8.898523,5.2,455.0,Horror,86362372.0,2014,1,1,18.27406264123244,15.424948670398354
1000000.0,104.0,10.766409,7.3,226.0,Drama,4235151.0,2013,9,3,15.258929776805557,13.815511557963774
12000000.0,106.0,4.726238,6.4,270.0,Drama,21026290.0,2014,1,1,16.86128416502975,16.300417291085605
2300000.0,107.0,1.050644,6.2,11.0,Comedy,4500000.0,2013,7,3,15.319588176962746,14.648420115681892
22000000.0,106.0,14.347931,6.0,127.0,Animation,24000000.0,2013,7,3,16.993564429978885,16.906553056777135
18000000.0,116.0,6.099421,6.7,277.0,Drama,22309223.0,2013,12,4,16.92051078319509,16.705882371415992
15000000.0,113.0,5.348746,5.3,180.0,Drama,21766271.0,2013,9,3,16.89587217371432,16.52356082573315
25000000.0,99.0,9.895752,6.1,867.0,Action,153997819.0,2014,1,1,18.852449004433552,17.034386422832473
60000000.0,105.0,11.234862,5.9,1194.0,Action,50549107.0,2014,1,1,17.73845585737991,17.909855136853043
85000000.0,139.0,21.572585,6.9,4784.0,Adventure,288747895.0,2014,3,1,19.481064533193642,18.258161826219297
50000000.0,105.0,10.409049,5.0,214.0,Adventure,48600000.0,2012,4,2,17.699134109446852,17.72753358339242
7000000.0,89.0,10.591125,4.4,218.0,Horror,36433975.0,2014,1,1,17.41101230384733,15.76142084987672
10000000.0,98.0,1.942945,4.7,15.0,Crime,22424195.0,1990,4,2,16.925651112423598,16.118095750958314
2000000.0,91.0,3.880541,5.5,38.0,Drama,48390.0,2014,5,2,10.787069125000578,14.508658238524095
3500000.0,79.0,8.138622,7.0,234.0,Animation,5155325.0,2014,2,1,15.45554091300689,15.068273812173887
7700000.0,159.0,4.262544,7.1,80.0,Romance,46000000.0,2013,5,2,17.6441519761925,15.856731016694035
3000000.0,111.0,0.808339,6.5,9.0,Comedy,13954476.0,2004,1,1,16.451310946643662,14.914123179965662
12516654.0,78.0,7.225779,7.6,148.0,Animation,8109160.0,2012,12,4,15.90850496821227,16.342570715415327
65000000.0,92.0,9.415817,5.1,701.0,Horror,71154592.0,2014,1,1,18.080365434176294,17.989897843244528
5000000.0,91.0,7.392294,5.9,99.0,Drama,75143.0,2014,3,1,11.227161551674351,15.424948670398354
18000000.0,111.0,6.108646,6.7,306.0,Drama,20275812.0,2013,12,4,16.82493925580547,16.705882371415992
33000000.0,105.0,6.839535,6.7,234.0,Adventure,9494789.0,2013,10,4,16.066253785080306,17.312018149733785
70000000.0,118.0,11.132411,5.8,1545.0,War,154984035.0,2014,1,1,18.858832676030932,18.064005814299346
60000000.0,100.0,16.418133,7.5,3127.0,Adventure,469160692.0,2014,2,1,19.96645589672451,17.909855136853043
120000000.0,102.0,10.246549,5.7,2385.0,Action,242688965.0,2014,1,1,19.307291206128102,18.603002309079653
35000000.0,110.0,6.966505,5.5,560.0,Action,17508518.0,2014,3,1,16.67819812044506,17.370858648025116
8500000.0,107.0,10.990614,5.9,383.0,Drama,770706.0,2014,1,1,13.555063554376972,15.955576839107596
20000000.0,103.0,8.757277,6.7,555.0,Drama,34077920.0,2014,2,1,17.34416025454347,16.811242881518265
60000000.0,118.0,7.363527,6.0,501.0,Drama,30800231.0,2014,2,1,17.243032780382965,17.909855136853043
4000000.0,118.0,13.784411,6.5,346.0,Drama,2365467.0,2014,4,2,14.676486446166447,15.201805169084134
20000000.0,171.0,0.304988,3.6,8.0,Science Fiction,5000000.0,2008,7,3,15.424948670398354,16.811242881518265
12500000.0,100.0,9.543004,6.0,217.0,Comedy,49002684.0,2014,2,1,17.707385650492025,16.341239282272525
30000000.0,99.0,14.442048,8.0,4644.0,Comedy,174600318.0,2014,2,1,18.978010028401325,17.216707972959764
8000000.0,94.0,8.060403,6.1,1020.0,Comedy,26049082.0,2014,1,1,17.075493124008553,15.894952224644102
165000000.0,169.0,32.213481,8.1,11187.0,Adventure,675120017.0,2014,11,4,20.330401037475912,18.92145603792546
28000000.0,113.0,17.861119,6.0,896.0,Action,52597999.0,2014,2,1,17.778188654171366,17.147715103853763
50000000.0,106.0,19.650229,6.8,2302.0,Action,222809600.0,2014,1,1,19.221828157548554,17.72753358339242
110000000.0,102.0,12.904677,6.1,2438.0,Action,337580051.0,2014,3,1,19.637313231262606,18.5159909328476
145000000.0,92.0,9.493838,6.7,861.0,Animation,272912430.0,2014,2,1,19.42466153612519,18.7922443072814
13300000.0,108.0,6.707974,6.0,1118.0,Thriller,5380251.0,2014,3,1,15.498245771189701,16.40327466837995
66000000.0,130.0,18.271383,6.1,1560.0,Action,203277636.0,2014,3,1,19.13008327254813,18.005165315142214
6000000.0,90.0,5.939334,6.3,210.0,Comedy,15071.0,2014,2,1,9.620593996816144,15.607270193858982
6000000.0,107.0,7.510159,6.5,482.0,Comedy,3485127.0,2014,3,1,15.064015330340151,15.607270193858982
9500000.0,88.0,5.847166,6.4,335.0,Comedy,7800000.0,2013,9,3,15.86963441986494,16.066802461833923
22000000.0,138.0,6.477292,5.9,83.0,Drama,67800064.0,2014,2,1,18.03207371161223,16.906553056777135
30000000.0,115.0,7.857666,6.4,365.0,Animation,17137302.0,2013,9,3,16.6567681075277,17.216707972959764
170000000.0,136.0,18.717704,7.6,5881.0,Action,714766572.0,2014,3,1,20.387466576026245,18.951309000896888
125000000.0,139.0,14.924487,5.5,2408.0,Drama,362637473.0,2014,3,1,19.708914198986903,18.643824303266577
290000.0,85.0,0.140491,7.7,3.0,Adventure,596000.0,1928,4,2,13.297997623898429,12.577639650232573
5000000.0,93.0,9.067788,6.2,355.0,Horror,13809.0,2014,4,2,9.533148246403337,15.424948670398354
70000000.0,99.0,6.599539,4.4,542.0,Action,61279452.0,2014,1,1,17.93095515711656,18.064005814299346
50000000.0,112.0,7.244956,6.2,318.0,Comedy,80383290.0,2014,3,1,18.20231688916784,17.72753358339242
25500000.0,128.0,14.934555,6.0,175.0,Thriller,2415472.0,2013,8,3,14.69740568510415,17.05418904934434
1500000.0,90.0,5.875708,6.1,65.0,Comedy,1938.0,2012,10,4,7.569927655242652,14.220976332738882
200000.0,98.0,6.322844,5.1,253.0,Horror,17834867.0,2014,4,2,16.69666597557028,12.206077645517674
25000000.0,109.0,5.596449,6.5,309.0,Drama,28831145.0,2014,4,2,17.17696681908471,17.034386422832473
4500000.0,150.0,8.434884,7.6,832.0,Action,2627209.0,2014,3,1,14.781433004566741,15.319588176962746
200000000.0,142.0,26.23687,6.5,4274.0,Action,705717432.0,2014,4,2,20.374725478797583,19.11382792951231
5000000.0,104.0,8.698043,6.3,1079.0,Horror,44030246.0,2013,9,3,17.600387387527693,15.424948670398354
17000000.0,113.0,6.097499,5.9,242.0,Drama,29789000.0,2014,3,1,17.20964978938396,16.648723960844016
33000000.0,112.0,19.628834,5.8,669.0,Fantasy,49100000.0,2014,2,1,17.709369613131347,17.312018149733785
103000000.0,102.0,8.18534,6.3,997.0,Animation,500188435.0,2014,3,1,20.030495457388053,18.450239555902648
100000000.0,119.0,9.730176,5.9,2339.0,Thriller,103039258.0,2014,4,2,18.45062062891247,18.420680753952364
12000000.0,99.0,7.88371,6.1,234.0,Drama,101332962.0,2014,4,2,18.433922316090445,16.300417291085605
40000000.0,109.0,9.389354,6.2,1467.0,Comedy,196781193.0,2014,4,2,19.09760297907329,17.50439003707821
28000000.0,90.0,7.482959,5.7,628.0,Action,68896829.0,2014,4,2,18.04812072621718,17.147715103853763
2000000.0,85.0,12.792394,6.9,780.0,Drama,4635300.0,2014,4,2,15.349211695542364,14.508658238524095
130000000.0,105.0,12.204174,5.2,1294.0,Action,117831631.0,2014,2,1,18.584767316056137,18.683045016112164
18000000.0,96.0,11.90575,6.2,2773.0,Comedy,268157400.0,2014,5,2,19.407084683236086,16.705882371415992
750000.0,102.0,0.950176,3.8,17.0,Thriller,3000000.0,1977,2,1,14.914123179965662,13.527829818844937
10900000.0,105.0,13.454169,7.2,230.0,Drama,16505460.0,2013,9,3,16.61920185380939,16.204273438942487
16000000.0,117.0,6.985915,6.2,256.0,Drama,5867686.0,2013,7,3,15.584971076672407,16.588099342704055
1400000.0,103.0,3.143929,7.0,61.0,Action,3500000.0,2008,9,3,15.068273812173887,14.151983508870947
5000000.0,98.0,6.127302,5.5,122.0,Comedy,10429707.0,2014,3,1,16.160168830420147,15.424948670398354
40000000.0,89.0,36.447603,6.3,6048.0,Action,126546825.0,2014,7,3,18.65612296364522,17.50439003707821
250000000.0,131.0,26.058586,7.5,6155.0,Action,747862775.0,2014,5,2,20.432730064563454,19.33697147982652
160000000.0,123.0,14.019239,6.1,3232.0,Action,529076069.0,2014,5,2,20.086642779106327,18.8906843794481
15000000.0,95.0,7.844705,5.8,561.0,Comedy,59209.0,2014,5,2,10.988845725525822,16.52356082573315
70000000.0,88.0,6.660309,5.8,45.0,Animation,18662027.0,2013,6,2,16.742001429150072,18.064005814299346
11000000.0,114.0,8.720309,7.2,1203.0,Comedy,45967935.0,2014,5,2,17.643454667927355,16.213405921671733
318000.0,85.0,8.93232,6.4,210.0,Horror,121179.0,2014,4,2,11.70503232249898,12.669809806411457
40000000.0,117.0,10.395472,6.6,1028.0,Comedy,123494610.0,2014,5,2,18.631708077452714,17.50439003707821
8000000.0,104.0,10.289628,7.3,1285.0,Comedy,63464861.0,2013,9,3,17.9659969563752,15.894952224644102
180000000.0,97.0,19.467404,7.0,4607.0,Fantasy,758539785.0,2014,5,2,20.44690580890392,19.00846741441004
178000000.0,113.0,31.982986,7.6,4979.0,Action,370541256.0,2014,5,2,19.73047535142669,18.997294113874336
150000000.0,131.0,17.836882,7.1,3274.0,Action,682330139.0,2015,7,3,20.34102417492696,18.826145858727198
25000000.0,124.0,9.453942,6.6,264.0,Drama,38307627.0,2014,5,2,17.461159598811122,17.034386422832473
12000000.0,125.0,16.274653,7.6,3868.0,Romance,307166834.0,2014,5,2,19.542901594425427,16.300417291085605
12700000.0,112.0,15.108283,6.7,109.0,Comedy,3430018.0,2014,5,2,15.048076358485382,16.357112630168974
17500000.0,93.0,5.346121,5.8,16.0,Drama,7018189.0,2013,11,4,15.764015907999063,16.677711496036597
19700000.0,89.0,6.583428,6.6,128.0,Animation,30000000.0,2013,11,4,17.216707972959764,16.796129244469636
3512454.0,95.0,0.110065,7.0,20.0,Drama,115860.0,2013,3,1,11.660146475719875,15.071825781154171
4357373.0,99.0,10.860471,6.5,202.0,Thriller,1200000.0,2013,10,4,13.997832948091215,15.287380140295596
500000.0,87.0,1.946823,3.8,20.0,Comedy,500000.0,2012,6,2,13.122365377402328,13.122365377402328
50000000.0,112.0,10.901496,7.0,3375.0,Crime,188441614.0,2014,6,2,19.054298782126615,17.72753358339242
6000000.0,111.0,7.217205,7.4,201.0,Drama,5809330.0,2014,1,1,15.574975975898766,15.607270193858982
55000000.0,132.0,17.618057,7.1,2997.0,Thriller,192330738.0,2014,9,3,19.074727046978456,17.822843761378564
145000000.0,102.0,12.256689,7.6,3163.0,Fantasy,609123048.0,2014,6,2,20.227530856167757,18.7922443072814
18000000.0,119.0,18.193263,7.4,4657.0,Drama,103215094.0,2014,8,3,18.45232566969526,16.705882371415992
4141459.0,87.0,5.109329,5.6,103.0,Drama,201607.0,2011,6,2,12.214080496931702,15.236558940637462
4000000.0,164.0,6.430591,7.5,2008.0,Drama,44349000.0,2014,6,2,17.60760074109976,15.201805169084134
24000000.0,105.0,7.576924,6.3,229.0,Comedy,70181428.0,2014,6,2,18.066594289838516,16.993564429978885
40000000.0,134.0,6.447072,6.8,257.0,Music,67347013.0,2014,6,2,18.025369124277294,17.50439003707821
210000000.0,165.0,18.495599,5.8,3136.0,Science Fiction,1091405097.0,2014,6,2,20.810731783770184,19.162618093443648
50000000.0,83.0,7.579855,5.8,286.0,Animation,151165787.0,2014,7,3,18.833887726265555,17.72753358339242
5900000.0,94.0,1.840891,4.7,34.0,Comedy,23000000.0,2014,6,2,16.951004817371683,15.59046307836746
20000000.0,97.0,7.359522,5.0,508.0,Comedy,100525432.0,2014,7,3,18.42592131812456,16.811242881518265
2000000.0,93.0,8.832788,6.5,1890.0,Drama,6676471.0,2014,5,2,15.714100262283237,14.508658238524095
2200000.0,121.0,6.313465,6.6,105.0,Drama,282358.0,2014,6,2,12.55093458992501,14.603968372873895
3300000.0,105.0,64.29999,8.3,4376.0,Drama,13092000.0,2014,10,4,16.38751199098573,15.009433329466965
61000000.0,145.0,154.801009,7.9,6023.0,Mystery,369330363.0,2014,10,4,19.727202096859884,17.926384438531027
170000000.0,130.0,75.385211,7.3,4511.0,Science Fiction,710644566.0,2014,6,2,20.381682957006444,18.951309000896888
2900000.0,86.0,7.202832,5.5,173.0,Horror,74918.0,2013,3,1,11.224162808898203,14.88022163978423
18000000.0,94.0,7.69684,5.7,166.0,Comedy,25312387.0,2014,7,3,17.046804478129886,16.705882371415992
40000000.0,97.0,27.470696,5.2,1733.0,Comedy,126069509.0,2014,7,3,18.652343979470306,17.50439003707821
9000000.0,104.0,27.756026,6.6,2008.0,Horror,108782847.0,2014,7,3,18.50486423289969,16.012735246411598
170000000.0,121.0,53.291601,7.9,10014.0,Action,773328629.0,2014,7,3,20.466214652041472,18.951309000896888
4000000.0,95.0,8.536786,5.8,639.0,Thriller,600896.0,2014,3,1,13.306178817798324,15.201805169084134
90000000.0,127.0,14.753545,6.1,1830.0,Action,206172544.0,2014,8,3,19.144223973252547,18.31532023940565
100000000.0,99.0,19.606895,5.6,1707.0,Action,243400000.0,2014,7,3,19.310216742626164,18.420680753952364
15000000.0,121.0,10.432407,6.5,545.0,Thriller,31554855.0,2014,7,3,17.26723804952944,16.52356082573315
5500000.0,120.0,6.149295,6.4,304.0,Drama,5483299.0,2014,1,1,15.517217667461713,15.520258832020865
13000000.0,89.0,12.412221,5.7,294.0,Family,45300000.0,2014,6,2,17.628817612528316,16.380459992348886
45000000.0,112.0,8.588926,6.7,649.0,Romance,86165646.0,2014,7,3,18.271782129518925,17.622173069956816
2400000.0,90.0,5.486893,5.0,235.0,Romance,88273.0,2014,8,3,11.388200892496794,14.690979711984754
12250000.0,103.0,6.561373,6.1,295.0,Crime,2295423.0,2014,5,2,14.646428133868042,16.32103657658766
16800000.0,97.0,6.626077,6.5,749.0,Comedy,51029361.0,2014,7,3,17.747911750512458,16.636889503897294
22000000.0,122.0,14.466789,7.3,516.0,Drama,88880821.0,2014,8,3,18.302806951677724,16.906553056777135
176000003.0,124.0,21.463465,5.2,2816.0,Science Fiction,183987723.0,2015,2,1,19.03037959595625,18.9859945757297
125000000.0,101.0,22.337973,5.8,2677.0,Science Fiction,477200000.0,2014,8,3,19.983446250283592,18.643824303266577
25000000.0,94.0,12.472206,6.4,1859.0,Drama,66980456.0,2014,8,3,18.019911448239274,17.034386422832473
17000000.0,104.0,15.962793,6.4,1234.0,Comedy,136621271.0,2014,8,3,18.732723217720903,16.648723960844016
4000000.0,99.0,5.350658,5.6,139.0,Horror,9221.0,2013,9,3,9.129347212766652,15.201805169084134
15.0,110.0,6.792607,6.2,30.0,Music,122.0,2013,8,3,4.812184355372417,2.772588722239781
65000000.0,102.0,20.623642,6.3,1314.0,Crime,39407616.0,2014,8,3,17.489469680456413,17.989897843244528
11000000.0,106.0,9.659244,7.3,1415.0,Drama,78874843.0,2014,8,3,18.1833729010107,16.213405921671733
7000000.0,95.0,6.868022,6.8,327.0,Drama,6860853.0,2014,5,2,15.741342481749776,15.76142084987672
6500000.0,89.0,9.312354,4.6,365.0,Horror,13865435.0,2014,12,4,16.444909682624868,15.687312888712007
12000000.0,94.0,17.788579,5.5,144.0,Comedy,265452.0,2013,9,3,12.489193079511338,16.300417291085605
5000000.0,93.0,10.846585,6.1,788.0,Horror,40100000.0,2014,8,3,17.50688691721445,15.424948670398354
5000000.0,99.0,6.441964,6.5,661.0,Mystery,2367161.0,2014,9,3,14.677202327218778,15.424948670398354
22000000.0,92.0,14.921298,6.2,672.0,Mystery,15447154.0,2014,9,3,16.552935401956915,16.906553056777135
5000000.0,99.0,1.845554,3.9,15.0,Drama,846704.0,2014,9,3,13.649107624892252,15.424948670398354
50000000.0,89.0,9.092925,5.8,829.0,Action,160602194.0,2014,8,3,18.894441026880422,17.72753358339242
28000000.0,137.0,8.808328,5.8,218.0,Drama,1749201.0,2013,9,3,14.37467024190008,17.147715103853763
1000000.0,87.0,6.107378,5.4,261.0,Horror,9318.0,2014,9,3,9.139810605785655,13.815511557963774
12600000.0,106.0,11.695036,6.7,859.0,Drama,19054534.0,2014,9,3,16.762815688948518,16.349207451286784
34000000.0,113.0,76.93789,7.0,5540.0,Action,348319861.0,2014,9,3,19.668631759263018,17.341871111992198
13200000.0,83.0,24.644321,5.6,182.0,Crime,53830415.0,2014,9,3,17.801349218539976,16.395727463314174
1000000.0,117.0,11.153327,6.7,395.0,Drama,59744.0,2014,10,4,10.997840784283854,13.815511557963774
28000000.0,113.0,14.914924,6.2,1145.0,Crime,53181600.0,2014,9,3,17.789223048628738,17.147715103853763
5000000.0,107.0,11.127162,6.1,100.0,Romance,7527232.0,2014,9,3,15.834038068765413,15.424948670398354
5000000.0,101.0,3.711772,6.5,45.0,Drama,40400.0,2013,10,4,10.606609816118151,15.424948670398354
16000000.0,122.0,7.375146,6.4,262.0,Western,3442853.0,2014,5,2,15.051811336542082,16.588099342704055
15000000.0,108.0,13.310556,6.0,645.0,Crime,32556119.0,2014,8,3,17.29847592737878,16.52356082573315
60000000.0,97.0,11.563909,6.6,689.0,Animation,108255770.0,2014,9,3,18.50000723520414,17.909855136853043
49300000.0,137.0,7.566053,8.0,350.0,Animation,24186232.0,2013,11,4,17.001294144953327,17.713434659296894
19800000.0,103.0,11.313659,6.5,512.0,Drama,41296320.0,2014,9,3,17.536283974060265,16.801192546169812
58800000.0,133.0,19.228561,7.4,4600.0,War,542307423.0,2014,12,4,20.111343601557156,17.889652429875657
2800000.0,102.0,6.820925,5.1,374.0,Comedy,1826705.0,2014,9,3,14.418024902870975,14.845130332288226
6500000.0,99.0,23.242452,5.5,1588.0,Horror,255273813.0,2014,10,4,19.35784730742505,15.687312888712007
70000000.0,92.0,16.316318,6.2,2439.0,Horror,215529201.0,2014,10,4,19.18860696644833,18.064005814299346
18000000.0,93.0,16.219485,4.6,218.0,Thriller,266586800.0,2014,8,3,19.401210455856134,16.705882371415992
25000000.0,99.0,5.955203,5.1,74.0,Fantasy,6399.0,2013,12,4,8.764053269347762,17.034386422832473
5500000.0,97.0,10.524204,7.3,1971.0,Science Fiction,3000000.0,2014,8,3,14.914123179965662,15.520258832020865
